"url_bollettino","data","codice_regione","denominazione_regione","codice_provincia","denominazione:provincia","sigla_provincia","lat","long","eta","nuovi_casi","casi_totali","tipo_infezione"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_07.pdf",2015-09-30,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_07.pdf",2015-09-30,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"65-74",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_07.pdf",2015-09-30,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,">=75",0,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"65-74",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,">=75",0,2,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,"45-64",0,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,"65-74",1,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,">=75",1,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"65-74",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,">=75",0,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,"65-74",0,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,">=75",0,2,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,"65-74",1,2,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,">=75",1,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,"45-64",0,2,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,"65-74",0,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,">=75",0,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"45-64",0,2,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"65-74",0,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,">=75",0,4,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"65-74",0,2,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,">=75",0,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,"45-64",0,2,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,"65-74",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,">=75",1,3,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"15-44",0,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"65-74",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,">=75",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"65-74",0,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,">=75",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",99,"Rimini","RN",44.06090087,12.5656295,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",99,"Rimini","RN",44.06090087,12.5656295,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",99,"Rimini","RN",44.06090087,12.5656295,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",99,"Rimini","RN",44.06090087,12.5656295,"65-74",0,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,8,"Emilia-Romagna",99,"Rimini","RN",44.06090087,12.5656295,">=75",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"65-74",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_08.pdf",2015-10-07,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,">=75",0,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,"65-74",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",37,"Bologna","BO",44.49436681,11.3417208,">=75",0,2,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,"45-64",0,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,"65-74",0,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,3,"Lombardia",19,"Cremona","CR",45.13336675,10.02420865,">=75",0,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,"65-74",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",38,"Ferrara","FE",44.83599085,11.61868934,">=75",0,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,"65-74",0,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,3,"Lombardia",98,"Lodi","LO",45.31440693,9.503720769,">=75",0,2,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,"65-74",0,2,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,3,"Lombardia",20,"Mantova","MN",45.15726772,10.79277363,">=75",0,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,"45-64",0,2,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,"65-74",0,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,3,"Lombardia",15,"Milano","MI",45.46679409,9.190347404,">=75",0,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"45-64",0,2,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,"65-74",0,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",36,"Modena","MO",44.64600009,10.92615487,">=75",0,4,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,"65-74",0,2,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",34,"Parma","PR",44.80107394,10.32834985,">=75",0,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,"45-64",0,2,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,"65-74",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,3,"Lombardia",18,"Pavia","PV",45.18509264,9.160157191,">=75",0,3,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"15-44",0,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,"65-74",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",33,"Piacenza","PC",45.05193462,9.692632596,">=75",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,"65-74",0,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE",44.69735289,10.63007973,">=75",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",99,"Rimini","RN",44.06090087,12.5656295,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",99,"Rimini","RN",44.06090087,12.5656295,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",99,"Rimini","RN",44.06090087,12.5656295,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",99,"Rimini","RN",44.06090087,12.5656295,"65-74",0,1,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,8,"Emilia-Romagna",99,"Rimini","RN",44.06090087,12.5656295,">=75",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"<=14",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"15-44",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"45-64",0,0,"neuroinvasiva"
"https://github.com/fbranda/west-nile/blob/main/2015/bollettini/WN_News_2015_09.pdf",2015-10-14,5,"Veneto",29,"Rovigo","RO",45.07107289,11.79007,"65-74",0,0,"neuroinvasiva"
